distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
5147,12918.3111,-0.3881505312561364,0.2199439498281104,0.8454375082968915,18644.1563,26642.39489,RE-11,1402,IT-1,47615,22012.577,8064,15818,1502,-0.6304320306177507
4970,4378.7308,-0.6654198338672354,-0.1950642672238484,0.5871769145552432,28988.5619,33957.723210000004,RE-4,1892,IT-10,64521,28185.484,27451,7558,1764,19.34202856911359
4097,5179.0868,0.636511171788059,1.1179170563591834,-0.8207724323293322,13978.7631,26817.26691,RE-9,2305,IT-12,18759,21036.148999999998,14157,20889,1465,9.886757385660774
5903,1306.9484,-0.5345099339248373,1.001901245608202,-1.064322048373496,43758.5271,28595.419639999996,RE-8,3490,IT-0,44394,30106.722,7610,11782,1319,-45.97902598739292
5399,7572.0842,0.12344551254936834,0.5826352818428441,0.3094184898569357,44916.1641,36433.15762,RE-B,878,IT-C,70250,28492.714,25322,17833,1324,29.46724819508632
3578,8893.6392,1.2440056371262689,-1.3191579711767578,0.527300890210851,36233.5907,39035.74564,RE-E,1983,IT-9,48430,25162.295,7387,16672,1645,15.61639198159134
4471,7713.1055,-1.368077715784594,0.6659344795967841,-0.9478096035844342,8957.4788,20343.75824,RE-E,3439,IT-7,18223,26209.163500000002,18608,14361,703,-59.312134306784
4044,6261.3245,-0.13099052681648393,0.3754228982837526,0.40298140388980297,47554.028,45673.31445,RE-4,3904,IT-12,63330,27300.968999999997,6870,9636,1311,12.219827226364552
3245,10007.4524,-0.7335960557604956,-1.3259902777077321,-0.3450935201435355,9553.1663,33764.19667,RE-A,4704,IT-0,72771,23155.09,8171,22788,1752,2.031762434896056
5985,17009.6453,-1.2177811172663757,-1.314614898814162,0.23554683497390722,33396.52,30339.047239999996,RE-2,3077,IT-5,38918,34759.072,34566,19397,1473,6.488067180518348
5967,8416.5391,-1.471708724917082,-1.3948157562236922,-0.8298462991901162,36711.4452,50732.60735,RE-7,3933,IT-12,48084,25218.584,16241,18586,1605,38.350330788814894
7126,12912.8261,-0.8423468435562947,-0.9993758341932417,2.609420519423077,25804.2071,43296.63669,RE-B,1291,IT-5,70733,27458.52,31533,18970,1410,24.441184844937393
6168,1186.9575,-1.4496519009080897,0.33150734636828033,0.09005258743863168,40089.0893,37826.780139999995,RE-A,4171,IT-13,53008,16016.302,10120,3081,1623,-15.487556993573437
8074,18003.2983,1.6703024890160512,0.7742050093126557,-0.32127789909595317,37390.9813,30488.670510000004,RE-7,3148,IT-1,45819,30100.373,6657,21192,1169,14.743365930180108
7221,11868.0108,-0.16760827239672887,1.6691289002489398,2.943705776879412,43208.6325,23978.93912,RE-7,2069,IT-E,38923,21110.346,14656,17449,1373,-17.948865403832837
5126,18613.1894,0.9676881533092796,-1.4071980577983598,1.8095585502058227,36715.3279,19772.77403,RE-10,4624,IT-12,70248,31325.855,9897,9951,1497,32.152224951968385
4300,14822.3462,-1.270269861365754,0.49609731446480493,-0.20838486715331864,13513.5955,40786.17842,RE-A,719,IT-E,21862,23151.282000000003,7005,17734,1325,-14.431388387711493
7026,7952.4524,0.7859357586694927,0.4044791769628135,1.0923329203428584,21401.0224,31618.63182,RE-9,632,IT-8,55295,21600.042999999998,32797,19480,1205,-29.357069148522182
4831,2258.6229,0.8516746003925395,-0.46749612932079226,1.1726256256312637,53395.1829,43515.93904,RE-C,1204,IT-11,57049,25223.107999999997,18832,17292,1708,34.94818426523613
3734,6562.838000000001,0.3455301515506767,-0.6839281470958284,-0.07414596536500336,26509.4414,23681.21313,RE-A,1235,IT-8,52097,19925.699,30668,26280,1097,-6.16932596419927
5581,10517.3999,0.5960807921555339,-0.6223737071054479,1.1263436158581415,39605.7691,28950.242239999996,RE-0,4557,IT-3,31826,21268.732999999997,18438,21544,1158,-33.7433748977134
3323,1604.1853,0.19575423279998075,1.4852917300044814,1.2028188752458007,33853.153,29972.32235,RE-3,2453,IT-3,35645,38351.866,1470,18912,1103,714.0510191836238
4723,11851.0222,0.13049389359552993,1.0587363263655873,-0.02310164824468817,32876.0845,18416.15439,RE-10,1333,IT-2,56485,26905.071,30114,11840,1149,-13.946476132490295
5267,1816.1488,-1.442383555070141,-0.01995954155033597,0.3765833526903729,30644.6151,50625.087530000004,RE-2,798,IT-2,48350,26209.163500000002,28625,11541,1621,6.849549801267622
4446,17032.5422,0.6953677422888959,-0.08378289422048225,0.2092517484695346,27677.4948,23206.193209999998,RE-9,4820,IT-8,17158,27663.001,22643,12931,1182,-12.550766657860516
2189,1189.8293,0.1936183388060609,-0.6371703766192502,1.3158801007425767,50006.2929,38199.62962,RE-B,1093,IT-1,48927,18695.251,24671,12064,1016,-45.11883709127001
2712,1716.1497,1.2249827201458734,-0.21548543623183333,-0.36543393657864076,45462.2413,16050.02319,RE-0,3126,IT-B,44942,22365.474,15558,13914,1443,-23.414862761109795
6468,13760.0347,-0.48870187841813584,1.3320018742808244,-0.5284143794800964,39928.9309,33259.294030000005,RE-6,956,IT-10,30539,22792.679,9465,14104,720,-31.048563746174487
5766,11350.1779,-0.2915586866777863,-0.20963712063019121,0.7419385132036617,27007.0346,30987.065769999997,RE-7,1848,IT-9,33443,28650.605,13365,11230,1182,-50.379273607788114
7622,9836.6036,-1.405863810042811,1.5219245429689363,-1.4877513390549904,34478.1435,17192.50617,RE-E,1945,IT-7,30340,25721.346,33042,11340,1598,-1.5591500596754742
5986,5826.1642,-0.7111754025610653,0.20005508053216736,-0.7691322061354208,31062.0825,16334.351869999999,RE-7,2098,IT-5,27524,22993.299,32113,14475,1742,-8.469711867280122
5471,7945.5417,1.5091502544426132,-0.9124916267757784,-0.3132781821654771,36089.806000000004,46072.67981,RE-1,4922,IT-A,72087,36029.301,30816,18549,1485,62.083328345372635
5461,5046.6087,0.6161649222451715,-1.1720843089382005,-0.2340795998920397,29646.3717,25542.99901,RE-4,4641,IT-5,51881,26846.166,31961,20719,1313,7.278936708692888
4752,10177.4856,1.5442145923583348,1.1732269094176497,-0.329205756167306,39149.5226,23357.884469999997,RE-3,2951,IT-10,58999,21821.69,22265,7759,1263,-0.5883886190824418
5497,11676.7861,-1.0156098269591733,0.8661054851946574,1.7886323073409012,27677.2702,28353.27705,RE-8,1111,IT-6,49175,27543.991,15509,16327,1733,23.722402866763478
5259,12263.0118,-1.4160297628910739,0.8932546612947961,0.19062058441296262,40284.0319,34075.79321,RE-C,4173,IT-10,63552,31288.057,20725,13430,1091,17.271426708384336
7265,16095.1123,1.0881683409389364,-0.934708057652019,-1.0595752534019995,37841.6559,21571.60326,RE-9,3064,IT-12,30937,29053.302000000003,8367,18424,1062,1.9989414525122768
3996,6760.8977,-0.6586615992837234,-1.6124332484643378,-0.184287204367342,34327.8853,36743.17278,RE-2,4492,IT-B,31389,25720.715,17387,22375,1025,-17.853853815033084
6119,6043.7397,0.30607645224991337,-1.0665027894381423,-0.15062531707273505,12020.7929,40597.29116,RE-4,3460,IT-11,42668,14564.648000000001,1754,19493,1390,-17.8856458586064
6069,17495.1634,-0.6661861942543564,0.6578898413810264,-0.12063856544855768,62518.9981,34198.29948,RE-4,1325,IT-8,47832,29411.086,7648,14384,1295,29.910593030031322
6300,11464.6699,1.0308423978384424,-1.2448757447355177,-2.47282103949202,51453.8055,17097.109480000003,RE-1,1138,IT-3,50705,21351.507999999998,20120,22319,1533,12.634226283739586
5451,2033.5259,-1.0985612351075837,-0.010620147770261868,0.45001417420604256,62723.4508,23989.43491,RE-F,1216,IT-4,59938,20147.471,20647,12615,1029,-57.815320475186006
6585,9930.8675,0.2697443856546088,1.0739475022144975,0.008186693407769329,38103.0996,22170.59907,RE-5,4371,IT-5,14178,34439.687000000005,30166,17980,1200,-13.101389083986788
4571,4677.8326,-0.6187084483981609,0.20382262903485715,-0.785737887984282,39165.2297,6033.44444,RE-1,3732,IT-5,54909,24157.122000000003,34239,13779,1160,-30.55838180313334
5109,13392.8813,-0.11691795025128318,-0.8310531195678412,-0.10915832629204661,38633.5045,44484.154969999996,RE-9,1124,IT-2,56530,20519.478,14729,20531,1529,20.678151257232766
4967,8788.7515,-0.7312981096192006,1.2383543179017305,-1.850563430968598,48533.4627,12612.14711,RE-5,4366,IT-9,45750,26679.259,22302,15602,1062,-19.670550212296256
6300,3279.2643,-1.4379885113245028,1.3427148236421673,-0.7349837491917817,44213.6389,18653.16321,RE-8,4176,IT-11,44517,26209.163500000002,13804,15726,1259,-24.200410705154482
5161,14028.548,-0.5086544970318682,-0.6563168157025215,-1.0801164417827447,35964.4245,24684.87719,RE-5,3634,IT-F,44825,40259.23,2501,24331,1183,24.830506539991077
4727,5353.0907,0.5709655666265822,-1.6765201484977061,0.2613398955127306,47213.0685,17221.678,RE-3,4959,IT-8,47191,34315.205,22634,7020,1198,-23.166352545218125
4689,2631.4491,1.1540075952333797,0.73767647851957,-1.1814906418283,43401.8459,22801.64595,RE-F,2317,IT-F,45668,25085.947,19962,16227,1658,11.604498742332
5107,2984.3035,-0.38317534866397207,0.02877793768710393,-0.49577757431719577,44218.9118,37826.95424,RE-6,4132,IT-E,45126,19415.414,33360,24050,1170,5.599774171524988
7274,11084.3081,-0.3152081285754877,-0.5168502442323198,0.7437651775285465,38292.1562,25975.469409999998,RE-1,3142,IT-D,15528,26362.095,11788,13923,1673,-7.102174206206661
6603,15005.011999999999,1.5425501189063386,0.8602064412726903,-0.16178827729257483,34619.2772,23871.37159,RE-5,3181,IT-8,45006,24274.957000000002,33025,20663,1252,17.447123403167822
6414,16573.9431,0.08247538771627898,-0.12315727837330838,-0.8591908528756871,32160.2511,37400.539730000004,RE-9,3141,IT-11,48021,19379.651,8665,17034,613,-19.66467934455753
3668,14815.7212,1.2514683932672228,-1.1128004335471553,-0.6382098774997012,30917.5348,19178.79422,RE-1,3980,IT-7,43264,15946.124,5827,11064,1683,-5.715330224821697
5710,17425.4913,-1.320152271870584,-0.20587746565536746,-1.8432776196752223,47476.4843,9738.34092,RE-5,1568,IT-E,54378,31019.592999999997,9933,18018,1539,26.008417812351237
3879,15188.9088,0.6491562779011947,0.17034536290752458,-0.6696226705297109,25522.5789,17515.92242,RE-A,3021,IT-F,50482,30121.528,24520,15496,1116,12.06068417307266
6094,18110.1585,-0.3077144017945524,1.3435735432367089,-0.23872784282671775,49238.2066,21282.888,RE-B,3006,IT-8,61106,27284.066000000003,9490,19029,1658,31.101389884032173
3255,9911.0666,0.223112635516793,0.6236220183501237,0.06252807508636046,40303.4517,22773.24942,RE-B,3893,IT-13,62965,24492.037999999997,17309,11772,1200,0.3797203604271964
4458,10708.606000000002,0.4368299969260456,-1.1815275140637873,-0.9911233438930249,46468.3428,11629.48998,RE-E,3548,IT-10,47582,21083.416,2011,19038,1422,-5.712332358830856
6328,1113.5396,1.3139736814004856,1.3222312638768141,0.37893052649299414,43584.0769,42985.62433,RE-B,3876,IT-10,50809,9742.331,27414,15673,928,-25.687690025812444
2817,10217.1963,0.5235913939733585,1.092562963696964,-0.93776833147876,44919.1123,31952.038060000003,RE-2,629,IT-F,44273,26905.026,13843,12137,1365,18.866722043917736
4824,13752.8905,-0.2572827593542612,1.7035864482569267,0.8159757909270485,34216.9971,46129.912789999995,RE-0,4669,IT-F,62354,24265.408,33189,10725,1169,22.09702354801011
3597,8019.5076,1.448934384069579,0.69923649662758,0.7677749955809081,25742.8085,28997.734439999997,RE-B,572,IT-13,45579,26845.222999999998,33396,9568,1494,45.72578459085428
3737,1582.7963,0.8481722180659913,0.9186882475499539,0.40506504349158007,24098.8684,39519.30278,RE-B,2319,IT-12,30952,21638.132999999998,8356,5133,1129,-48.246410749216224
5939,9535.0028,0.4675225311765424,-1.5479078288260233,-2.024227199762159,64856.9043,17067.5217,RE-6,1035,IT-8,35049,25108.968999999997,23962,16790,1272,-12.005163980050966
5162,8506.097,0.6889215470675554,0.498511846444733,-1.3009021710464572,33592.7244,42786.68458,RE-E,1566,IT-3,45193,25544.457000000002,6801,14531,1669,12.597829173172984
5774,13302.9,-1.5979888094326804,1.3127064619826414,1.1477765295920217,52355.3619,38097.57659,RE-B,4340,IT-8,27110,20528.37,17626,17639,1668,11.876556152695164
7480,4372.8685,0.7340648163995397,1.097384988292244,0.06062268765714215,60170.7982,34660.46377,RE-10,4066,IT-11,66891,34039.551,7025,23274,1171,41.18026299825959
8316,4306.0097,1.2695184697847428,0.882843121062974,0.0967144280350561,43378.0116,29551.716460000003,RE-2,1678,IT-13,44078,24317.701,29705,15572,1329,-36.448947532633596
5508,18200.6886,-0.8298815038092089,-0.4887787628725967,0.8220205000463685,35193.5525,20388.42729,RE-4,1203,IT-1,44339,27146.572,23676,16972,1413,0.7379014025607491
4091,4450.5534,-0.37511401101210223,-1.5523131080732602,0.4231163313997723,35204.4023,13091.279359999999,RE-C,1753,IT-5,28709,44255.564000000006,22882,15265,1264,-20.185239483531035
3889,12166.1487,-0.6020879244128738,1.4981420555036524,0.7890771072330918,26239.3973,31805.99248,RE-7,4175,IT-C,57255,30636.815,22478,22337,1246,5.407155875699661
7520,9381.7033,0.8966834121979513,0.9721768840331458,-0.7180020704203921,39336.4597,38072.71838,RE-F,595,IT-13,62866,35431.964,27961,15273,1206,43.833401086041576
6234,13795.6561,0.9925330996635959,-0.40266463776535033,1.1810371292658823,26721.2691,24767.21187,RE-D,2088,IT-C,68027,37415.21,4585,17080,1100,16.652243123619066
6140,11109.9603,-1.3436409507197506,0.6517820264824798,0.7533971695762283,28090.3229,17443.53179,RE-1,3118,IT-11,31562,21060.32,820,14610,1696,-11.994037183768347
5562,2025.2938,-0.3592787329539603,0.632040316743413,-0.7805971331275899,46924.4915,45581.56394,RE-A,1953,IT-5,27961,25796.922000000002,32037,13603,1504,1.0464861807749033
6710,10979.3879,-0.31446706292131243,-0.8494772283280861,0.08143041340903928,15458.4548,34905.13276,RE-7,1471,IT-0,60232,26209.163500000002,22986,14238,1507,-20.547944158819128
3602,17105.5378,1.1559643778977067,0.9415518055425086,-0.15691506086380352,52970.2902,45077.93017,RE-10,1365,IT-C,51459,26209.163500000002,34655,12451,1250,36.28708785090364
943,4844.7785,0.27619191111624214,1.2210543375305685,-0.6209114723749763,34990.1883,37055.61382,RE-4,2099,IT-9,35763,19796.068,1586,13071,1320,-31.85909202552922
6121,15976.6345,-1.6694657971417601,-0.9682868897805298,-2.533060751764905,49455.042,28056.25213,RE-11,4945,IT-2,50545,23014.618,9266,10630,1230,-27.81775500035416
5331,16310.7567,0.6534775937441161,-1.2281584953965492,0.1162092237875909,37696.862,30224.08835,RE-0,1013,IT-8,13676,23791.142000000003,20498,11411,1135,-12.184535878577151
5110,15879.6465,-0.08218135240532747,-0.7245953298350839,0.40274464995964965,42499.7116,44338.126860000004,RE-4,2349,IT-A,53080,30840.667,20327,18243,988,18.40729012381605
4830,3936.9953,1.6378991528114197,0.14223057823181287,-0.5561564014471897,36791.2157,35495.50645,RE-5,2354,IT-B,46704,37366.621,7921,17313,1631,27.338375791923013
4474,17302.3417,1.7709890455444977,0.14860905410820152,0.07540087230188715,58933.1794,34478.13419,RE-F,2427,IT-0,44787,33917.554,27154,11192,1519,45.2738931036512
6325,9797.6433,0.3595695342240777,-1.257214946174548,-1.9285943165587551,35563.8352,27937.60221,RE-6,4067,IT-12,22733,37059.246,636,19694,1635,29.928817413073663
5290,4118.8489,0.37845387549918846,-1.0634068331532647,1.0312026679680528,29891.4565,23611.60116,RE-4,2998,IT-7,29594,24611.897999999997,6078,14534,1513,-30.368141724586522
4197,11246.0248,1.2297072867575467,1.05832988450612,0.7329304918529317,17357.1277,17058.6382,RE-C,4033,IT-13,54678,27196.468999999997,7738,7967,1587,10.467735037209689
3490,3722.0309,-0.5701961902353053,-0.8078660921247424,0.3062731694879685,32888.4211,27311.005760000004,RE-0,701,IT-C,40904,36380.154,28505,13206,1777,22.67840666023968
6279,13232.6918,1.4895117298435856,0.16682147254132493,0.7447209064472801,37722.3416,56376.284179999995,RE-5,2471,IT-13,44130,20527.036,27838,9936,1356,29.695309340691296
8440,11050.382,0.4464936763698945,-0.874838815640032,-1.2646264284259021,27043.7728,31930.4402,RE-A,2935,IT-F,54283,28315.334,3084,13348,1125,-12.459867617809286
7478,14607.4602,0.23904560113013368,-1.249694846526765,0.8816486467177865,16083.5693,11200.74379,RE-0,2781,IT-9,45435,24955.56,4003,18033,1925,14.182269112449355
4414,9703.8674,0.9196009637920489,-1.2139914063899762,-0.07715999513656996,33988.3089,43642.05473,RE-A,624,IT-2,38913,33461.318,12278,13074,1400,2.6638600845089075
7765,4324.5117,0.2810730080470274,1.1877256008446329,1.8915929741459012,31379.5243,24587.75882,RE-4,2323,IT-7,57555,13310.247,3331,18107,1394,-33.33604878263975
5684,7747.9296,0.032450023571616096,0.020054195336356787,1.0407883711507246,29888.8468,28623.901710000002,RE-10,1248,IT-B,72372,37874.855,4849,14697,1122,15.119855441394837
6528,17238.5956,0.9538761844506275,1.0177133391452757,-1.6634335906673314,44127.5929,23463.635159999998,RE-B,3684,IT-12,44239,16694.065,22922,15279,1774,40.00031520010739
5112,2080.9705,-1.06505692298335,-0.8977954946986001,0.33749446436224895,48598.5891,21580.013759999998,RE-5,2124,IT-C,82356,28131.868,20023,7627,1544,-1.0047003032673842
4943,18291.7715,-0.06783837969469626,1.5483317355078263,0.6941572167030146,10302.6573,24900.007,RE-C,886,IT-1,69499,15958.228000000001,3702,11900,1579,7.440986604682228
6011,2351.8819,1.3127169447489393,1.1255398207936702,-1.6905322694868747,31630.2599,30485.00507,RE-5,2257,IT-9,36361,23239.292999999998,29958,10016,703,-73.30657642841271
5339,1927.0111,0.9205572008554641,-0.5590492209068876,-0.07531280514368899,27043.3398,29016.70872,RE-6,2915,IT-E,40309,27219.706000000002,33767,12206,1460,28.15930803116425
5184,2846.4497,1.6060603418687953,1.5767926094205482,-0.7776078254539961,69763.5398,17788.64599,RE-C,1917,IT-E,27180,26089.404,31372,13435,1695,0.5800935282623598
3868,1367.0855,0.11665413247576549,-0.0003394464753190654,-0.7223884128788729,61525.1706,18291.385469999997,RE-A,3563,IT-10,51023,27506.987999999998,34567,23869,1471,16.72979129765236
3619,11299.7644,0.7634013509676739,0.8531371355102783,-0.8898114576292415,32982.4584,14903.792319999999,RE-0,2570,IT-B,63717,26209.163500000002,21435,17384,1719,36.9191563688285
3207,9165.7015,0.29045256139408887,1.194184134959638,0.8020501542777175,38820.2629,30028.51142,RE-8,2267,IT-6,44256,26209.163500000002,10519,17660,1559,142.96430923729153
4828,14361.4021,-0.250272519661219,-1.343840573499132,-0.9246315195551402,55636.9079,31434.284539999997,RE-10,4250,IT-1,39013,21498.876,27620,19663,1241,39.18017208314679
3907,4264.048,-0.9355014295004038,-0.810939132198562,-0.35249104937235903,35268.9129,29662.11428,RE-B,1020,IT-B,33919,25414.862,16099,18281,1385,-4.1644267000746344
4468,10194.926,0.539054875113122,-1.3103891613520153,-0.6864262092468992,22884.7991,25557.13086,RE-6,1582,IT-13,55738,31736.994,17702,23108,1313,39.591103199006575
5481,13164.973,0.41199908384045963,1.0161506445291255,0.12576853110537192,26089.3302,37857.524639999996,RE-0,582,IT-B,74702,24387.82,18118,16231,884,-0.9994582265676044
3904,5490.3619,-0.8346285401074324,0.04251441961079419,1.0539254313364237,40332.6477,24732.81633,RE-5,824,IT-D,52860,28737.482999999997,6211,7199,1541,-18.965035832164602
4316,15511.8609,0.46886256232852236,-0.08116278919607459,-0.8998865974875325,33801.2464,24493.016630000002,RE-C,3031,IT-10,69172,28458.673,16449,17385,1208,31.25941057072073
